0.02790221	0.004928397	0.03372826	0.028119288	0.0033041264	0.05314276	0.047062874	0.0070898775	-0.049828324	-0.049102884	-0.033760797	0.03981654	-0.04145451	0.02780477	-0.07764336	0.0029579499
0.014873809	0.0042686006	0.0738106	0.043257058	-0.03434097	0.0939259	-0.020997016	0.016056636	-0.018530076	-0.007625312	-0.06643732	-0.04285734	-0.06465056	0.006005271	-0.07166723	-0.030981967
0.045444064	-0.014479603	0.071474835	0.03939031	-0.07757256	0.06644693	0.025025088	0.071652316	0.024537852	-0.0715423	-0.08336994	0.035195157	-0.005418646	-0.0493993	-0.034744237	-0.06800969
0.0046470207	-0.048417248	0.05617194	0.009826071	-0.047332972	0.0739636	0.06898048	-0.04714475	-0.005300163	-0.02726891	-0.08886324	0.021997394	-0.07505559	-0.051882315	-0.08849206	-0.05440902
-0.022525443	-0.08099284	-0.049163006	0.054038838	-0.047032442	0.016814513	0.01707348	-0.010622721	0.0015248077	0.056737717	-0.09504631	0.056173302	-0.071875885	0.035627007	-0.103221856	-0.018194765
-0.027227838	-0.051698364	0.12577374	0.023210566	0.017171424	0.014459902	0.007980727	-0.0015295381	0.023717029	-0.005156603	-0.08442032	0.018714558	-0.011217162	-0.058663927	-0.108105294	0.011405241
-0.03800199	0.023385478	0.03414105	0.040214837	-0.091596745	0.09201888	0.035867468	0.03929659	0.052450158	-0.021251004	-0.07296321	0.03881093	-0.096040614	-0.04735205	-0.04856615	-0.0013759962
-0.012620952	-0.07247344	0.100253634	-0.0131805055	-0.026193414	0.028056655	0.025005026	0.00165096	-0.006150385	-0.05446191	-0.009128369	0.03570889	-0.06903295	0.033668626	-0.06835332	-0.024246495
-0.018236011	0.020428507	0.03960704	0.03611703	-0.030544406	0.0397172	-0.0466496	-0.044019397	0.034135234	-0.020454621	-0.045381278	0.009895708	-0.07012166	0.0047175833	-0.10699006	-0.009457959
0.042012937	-0.014367018	0.032080237	-0.006580783	-0.06359543	0.10444532	-0.033720817	-0.017026959	0.008818051	0.062987685	-0.0028750203	0.01153495	-0.029109942	-0.0018512574	-0.069922015	-0.039802425
0.022808367	0.05874368	0.091542594	0.08682357	-0.017433088	0.105757795	-0.012117591	0.015670829	0.031167548	0.037200555	0.03658032	-0.038506743	-0.013344251	0.040414378	-0.097080834	0.011488617
-0.015169795	-0.06277689	0.16648798	0.035579327	-0.00140038	0.079609014	-0.00807264	-0.043241646	-0.0025947432	-0.04084857	-0.10001941	0.032479234	-0.037462644	0.07334377	-0.13434009	-0.012201253
0.06433963	0.008975502	0.044716854	-0.036951963	0.024252562	-0.003269398	-0.008488906	-0.037916888	-0.03735444	-0.0923293	-0.08040024	0.018622957	-0.06327592	-0.021937141	-0.03819629	-0.067690544
-0.028490564	0.01824366	-0.032836724	-0.04667286	0.021441868	0.06615878	0.033895183	0.062873624	0.07082836	-0.06962339	-0.023681015	-0.0060587865	-0.1149236	-0.035051793	-0.082352765	-0.036166158
-0.019197294	0.003960724	-0.016160404	-0.031126989	-0.023287047	0.12072825	-0.00905765	0.056227487	-0.010388147	-0.012304523	-0.09774886	0.06280867	-0.0073141176	-0.060803626	-0.039849956	-0.03163037
0.019699335	-0.00237177	0.091896206	0.058628373	0.027152412	0.09145189	0.002468142	0.040964674	-0.06303997	-0.025878558	-0.017954325	-0.01525762	-0.07095359	-0.003238864	-0.03353002	0.05091201
0.042495277	-0.024608372	0.06379012	0.09470922	-0.02984539	0.05766586	0.061411496	-0.04142882	0.008332369	-0.06728981	-0.041262757	-0.0072529824	-0.12577835	-0.019294165	-0.051170625	-0.0018651648
0.009527089	0.042639423	0.031424507	-0.03153599	0.021547884	0.04748511	0.006562266	0.040964544	-0.005815183	-0.05596894	-0.08080092	0.014200077	-0.03884405	0.025923988	-0.040634867	-0.096343964
0.023450505	-0.016187241	0.051171433	-0.02012628	0.087285765	0.06306008	0.0032531766	-0.107150905	0.0050276797	0.03979204	-0.09113014	-0.029502336	0.026414154	0.046105985	-0.11895478	-0.06406318
0.055510335	-0.040190868	0.02613306	0.07340509	-0.06326245	0.04288862	-0.06018583	0.03064083	0.042379357	-0.0837472	0.0013279367	-0.010573179	-0.033185445	0.0013762647	-0.06644884	-0.098510765
-0.04909799	0.0029000393	0.0003656176	0.0057288203	0.008607758	-0.018328652	0.0545232	-0.015963586	0.10954065	-0.0121085	-0.0008565208	0.040978905	0.01636099	-0.0041006478	-0.047565736	-0.004496129
-0.0919693	0.027603064	0.08161815	-0.057962704	0.0639637	0.1675111	-0.044974856	0.099539734	0.0587244	-0.049434442	-0.08943708	-0.050501097	-0.088651404	0.07725925	0.040730607	0.04658364
0.11672851	0.121691264	-0.016425977	-0.031344563	-0.01013716	0.078251295	-0.05032082	-0.08215573	-0.021631347	0.044248406	-0.015253275	0.08640749	0.010813667	-0.0057660444	0.049831606	-0.09463744
0.036925398	0.10077429	0.056846686	-0.10529387	0.0712563	-0.02810807	-0.011896419	0.109903365	0.047916234	0.014973485	-0.057100303	0.05661067	-0.06172558	0.021835916	-0.07538883	-0.09811348
0.05408787	-0.043943018	0.037320096	0.05033266	-0.02932375	-0.05598448	-0.040116865	-0.0049232286	0.028527485	-0.07109497	0.09227119	0.039256956	-0.07217956	-0.021083696	-0.04417966	-0.03450876
-0.03128972	0.024994234	0.06590144	0.02509276	0.01800181	0.07362045	0.031452805	-0.032095265	0.04850187	-0.06299807	-0.039423104	-0.08033935	-0.03122232	0.0078996	-0.034594577	0.019939637
0.027537737	-0.07753566	0.020015068	-0.0069342623	-0.05355425	-0.025840756	-0.003286138	-0.009303042	0.10006952	0.056396086	-0.07861728	-0.011832668	0.009492653	-0.019761832	0.002367059	0.032796
-0.031435817	-0.010900288	-0.00017843196	0.00071872765	0.030679323	-0.022374285	0.15090051	0.004942415	-0.035386506	0.049455125	-0.051358994	-0.06678473	0.0039783185	0.00722925	-0.017184014	0.026363185
0.041998956	0.08407918	-0.021357324	0.04523692	0.0013826136	-0.019019227	-0.029227994	-0.06468366	-0.05311678	-0.08876657	-0.02583512	0.026888622	-0.082561724	0.065823376	0.036171444	-0.053498227
-0.062523276	-0.010398922	0.067856014	0.058601137	-0.06252942	0.0041027325	0.106113814	-0.066117436	0.11643746	-0.034110643	-0.15228423	0.07905005	-0.06444455	0.008764261	-0.06970774	-0.01911924
-0.06897283	-0.11971542	0.10941734	0.042502727	0.034771334	0.06275992	-0.030279057	0.058328968	0.035726536	-0.09607038	-0.065693885	-0.0064576357	0.0044552204	0.061334487	-0.016505698	-0.02054193
-0.010913762	-0.042706948	0.10993163	-0.0005217633	0.024147354	0.11882424	0.020691484	0.032055818	-0.012106687	-0.010260748	0.056657724	0.0353481	-0.029445734	0.07516983	-0.12166514	-0.055731278
-0.061886873	-0.013572037	0.038453765	-0.06316752	-0.020406418	-0.03858458	-0.025486808	0.023655483	-0.010055327	0.09420679	-0.07053644	-0.0127232745	-0.11388677	0.06025121	-0.09543771	-0.115332514
-0.001057797	-0.03359903	0.04027728	0.07795022	-0.0007048247	0.054405056	0.044760138	0.013650748	0.15153384	-0.09117909	-0.03378382	-0.05869546	0.0010010754	0.05693508	-0.044899996	-0.006006812
-0.011382865	0.026957644	0.10429682	0.013224287	-0.021935925	0.033352505	-0.024293646	-0.04138945	0.06986881	-0.046982467	0.09053809	0.13235869	0.0014590418	-0.053760916	-0.055222914	0.043697894
0.009033256	0.09294172	0.017785922	0.07448079	-0.06811138	0.046304364	-0.0065281964	0.010579934	0.007651905	-0.063621834	-0.10886497	-0.052277412	-0.0740209	0.031154513	-0.083155155	-0.06231395
0.061362382	-0.02026009	0.1270025	-0.019478818	-0.01614776	0.0028744643	-0.019410312	0.04286792	0.06847558	-0.08932407	0.010169174	0.035089355	-0.0860024	0.039310444	0.018107843	-0.10679668
-0.0030259574	-0.052485503	0.051626943	-0.048626132	-0.04930198	0.110833295	0.03539166	0.07874175	-0.09899458	-0.03485036	0.02254772	0.0074416744	-0.08847315	-0.0019488388	0.0074074124	-0.011810465
-0.016463771	-0.06384897	0.09607233	0.06069623	-0.041739065	-0.0042038835	0.03913206	-0.043965083	-0.07407247	-0.052657027	-0.069103695	-0.07548035	-0.021256724	-0.08357506	-0.0966958	-0.009947402
